id,table,diagnosisYear,ageSpecificIncidenceAge0_49,ageSpecificIncidenceAge50_54,ageSpecificIncidenceAge55_59,ageSpecificIncidenceAge60_64,ageSpecificIncidenceAge65_69,ageSpecificIncidenceAge70_74,ageSpecificIncidenceAge75_79,ageSpecificIncidenceAge80_84,ageSpecificIncidenceAge85_89,ageSpecificIncidenceAge90
3303,Female/IMD1/Early,2017,0.076924756,0.84788877,0.97454172,1.1859583,2.223418,0.52448285,1.3547015,0,1.2631845,0
3304,Female/IMD1/Early,2018,0.1278653,0.84126693,0.63022298,1.5333837,0.8983838,1.5188874,2.0371578,0.84842831,0,2.0068233
3305,Female/IMD1/Early,2019,0.28137964,4.1802993,5.2136526,7.0780373,1.3411478,4.9515247,4.0382829,1.6854311,0,0
3306,Female/IMD1/Early,2020,0.33326837,3.9098172,5.6801705,2.8812943,5.3307271,4.8590627,4.7087946,0.85258758,0,2.0338845
3307,Female/IMD1/Early,2021,0.40910986,3.5736966,3.5197015,6.3643823,3.552382,4.8972554,5.3865523,2.7083144,0,0
3308,Female/IMD1/Early,2022,0,0,0,0,0,0,0,0,0,0
3309,Female/IMD1/Early,2023,0,0,0,0,0,0,0,0,0,0
3310,,,,,,,,,,,,
3311,Female/IMD1/Advanced,All Years,,,,,,,,,,
3312,Female/IMD1/Advanced,2016,0.51496446,6.5805097,7.052352,8.1274052,10.797177,6.1766868,6.6906638,4.2564058,0,1.9492418
3313,Female/IMD1/Advanced,2017,0.4871901,5.0873327,6.4969449,13.045541,8.448988,5.7693114,6.7735076,4.2696724,2.5263691,3.9255712
3314,Female/IMD1/Advanced,2018,0.5114612,5.6084461,8.823122,10.35034,9.8822222,10.632212,4.0743155,5.0905695,0,0
3315,Female/IMD1/Advanced,2019,0.38369954,3.0655527,4.9069672,7.8230939,4.917542,2.9709148,3.3652358,5.0562935,0,1.982986
3316,Female/IMD1/Advanced,2020,0.20508824,4.1890898,5.3812141,5.4024267,7.5518637,4.3731565,1.3453699,2.5577629,2.6197212,0
3317,Female/IMD1/Advanced,2021,0.33240175,4.1234961,5.8661695,7.7786894,6.2166686,7.835609,4.0399141,2.7083144,2.8826752,2.1134052
3318,Female/IMD1/Advanced,2022,0,0,0,0,0,0,0,0,0,0
3319,Female/IMD1/Advanced,2023,0,0,0,0,0,0,0,0,0,0
3320,,,,,,,,,,,,
3321,Female/IMD2/Early,All Years,,,,,,,,,,
3322,Female/IMD2/Early,2016,0,0.2669507,1.5416777,1.7973133,1.0810733,1.3782331,1.1519543,0,2.1100163,1.5875788
3323,Female/IMD2/Early,2017,0.079468958,0.79171759,0.59750187,1.0520853,2.2393742,1.2759387,0.57374978,0,1.0527645,0
3324,Female/IMD2/Early,2018,0.18510449,0.26254988,2.6067765,0.68513566,2.6587157,1.2226384,1.1295861,0,0,0
3325,Female/IMD2/Early,2019,0.31768918,3.3964198,3.380615,4.6866159,2.2815337,3.5851004,2.2011886,0.70419061,2.1213632,0
3326,Female/IMD2/Early,2020,0.23880115,3.4109724,3.8479934,6.1576157,3.4212208,2.344034,2.1490126,0.70397747,1.0671561,0
3327,Female/IMD2/Early,2021,0.1899078,3.6682727,4.0714622,6.4331851,6.17384,3.9596903,3.1702754,3.6088576,1.1076159,1.6538494
3328,Female/IMD2/Early,2022,0,0,0,0,0,0,0,0,0,0
3329,Female/IMD2/Early,2023,0,0,0,0,0,0,0,0,0,0
3330,,,,,,,,,,,,
3331,Female/IMD2/Advanced,All Years,,,,,,,,,,
3332,Female/IMD2/Advanced,2016,0.50424695,4.8051128,3.391691,8.2676411,3.9639354,5.9723434,2.8798857,2.9136255,1.0550082,4.7627363
3333,Female/IMD2/Advanced,2017,0.37085512,3.1668704,5.0787659,6.6632066,4.8519773,4.253129,2.8687489,0.72296649,3.1582937,0
3334,Female/IMD2/Advanced,2018,0.50242645,4.7258978,6.0824785,8.2216272,5.6972485,4.4830074,3.3887584,4.2786851,2.1219485,4.8378515
3335,Female/IMD2/Advanced,2019,0.18531868,2.6126306,2.2537434,4.0170994,3.0420449,3.9834447,1.1005943,2.112572,1.0606816,0
3336,Female/IMD2/Advanced,2020,0.10613385,2.0990598,3.5731366,5.1853604,5.3218989,4.2973952,3.760772,2.1119325,7.4700928,1.5893955
3337,Female/IMD2/Advanced,2021,0.1899078,1.8341364,2.985739,5.1465478,3.08692,2.3758142,4.2270341,1.4435431,0,1.6538494
3338,Female/IMD2/Advanced,2022,0,0,0,0,0,0,0,0,0,0
3339,Female/IMD2/Advanced,2023,0,0,0,0,0,0,0,0,0,0
3340,,,,,,,,,,,,
3341,Female/IMD3/Early,All Years,,,,,,,,,,
3342,Female/IMD3/Early,2016,0.057946038,0.25053802,1.4176675,0.95440185,1.209764,0.75965619,1.4789472,0.62383813,0.91748172,0
3343,Female/IMD3/Early,2017,0.057916891,0,0.54992646,0.93836796,0.31680357,1.3895934,0,0,0,0
3344,Female/IMD3/Early,2018,0.028921686,0.24681851,1.8705424,2.1522238,0.97183305,0.99505788,1.8909937,0.60457665,0.89512694,0
3345,Female/IMD3/Early,2019,0.26039481,2.7301722,3.8883374,3.0095644,5.2221708,3.5698059,1.8186696,1.7737939,0.88675278,0
3346,Female/IMD3/Early,2020,0.26064888,3.5098538,4.3007269,4.9902983,4.584332,2.8808482,2.1917808,1.1728348,1.7738359,2.6450129
3347,Female/IMD3/Early,2021,0.23878822,4.3082695,6.3235269,6.3966689,4.6862082,4.8957529,2.5589299,0,1.777841,2.7384882
3348,Female/IMD3/Early,2022,0,0,0,0,0,0,0,0,0,0
3349,Female/IMD3/Early,2023,0,0,0,0,0,0,0,0,0,0
3350,,,,,,,,,,,,
3351,Female/IMD3/Advanced,All Years,,,,,,,,,,
3352,Female/IMD3/Advanced,2016,0.72432548,2.0043042,4.8200698,4.4538755,6.9561429,3.798281,1.4789472,0,1.8349634,0
3353,Female/IMD3/Advanced,2017,0.28958446,3.4709911,7.4240069,3.4406826,5.7024646,5.9057717,2.4312208,3.0768094,2.7057498,4.0922112
3354,Female/IMD3/Advanced,2018,0.43382531,6.6640997,5.3444071,7.0715923,4.5352206,4.6436033,3.7819874,1.8137299,1.7902539,2.7280293
3355,Female/IMD3/Advanced,2019,0.11573103,1.4891847,3.3698924,3.3105209,3.5902424,3.5698059,3.1826718,1.1825293,3.5470111,0
3356,Female/IMD3/Advanced,2020,0.11584394,3.0084462,3.0358074,3.8161104,3.9294274,3.2009423,3.5068493,0,1.7738359,1.3225064
3357,Female/IMD3/Advanced,2021,0.089545585,2.7877038,1.7705876,2.9075768,4.0167499,3.9166024,4.2648835,1.7923074,0.88892049,0
3358,Female/IMD3/Advanced,2022,0,0,0,0,0,0,0,0,0,0
3359,Female/IMD3/Advanced,2023,0,0,0,0,0,0,0,0,0,0
3360,,,,,,,,,,,,
3361,Female/IMD4/Early,All Years,,,,,,,,,,
3362,Female/IMD4/Early,2016,0.15590326,0.48316997,1.6447549,0.9165231,1.1206208,0.69284463,0.45869666,1.174674,0.87858796,0
3363,Female/IMD4/Early,2017,0.12494265,1.1987216,0.53309309,0.90416729,0.59009409,0.9471072,0.45194879,0.5767678,0,0
3364,Female/IMD4/Early,2018,0.12491167,0.96018821,1.0378343,0.59233111,0.60811532,0.60121989,0.43650204,0,0.85152763,0
3365,Female/IMD4/Early,2019,0.15630656,5.0704675,3.5347822,4.6538548,3.6938534,1.1838032,2.0728998,1.6370095,0.83894026,0
3366,Female/IMD4/Early,2020,0.2813848,4.1509786,3.937124,3.121577,4.9732842,2.9237971,1.1904856,2.6962464,0.83454341,1.2519091
3367,Female/IMD4/Early,2021,0.32105273,2.7424924,3.9457071,3.9358678,4.4360089,3.5708122,1.5309774,1.0924783,1.6391293,1.2783147
3368,Female/IMD4/Early,2022,0,0,0,0,0,0,0,0,0,0
3369,Female/IMD4/Early,2023,0,0,0,0,0,0,0,0,0,0
3370,,,,,,,,,,,,
3371,Female/IMD4/Advanced,All Years,,,,,,,,,,
3372,Female/IMD4/Advanced,2016,0.53007108,3.6237748,3.5636356,7.0266771,5.6031041,4.8499126,0.91739333,0.58733702,0.87858796,0
3373,Female/IMD4/Advanced,2017,0.34359226,3.1166763,5.3309307,7.5347276,4.7207527,4.4198337,2.2597439,4.0373745,1.7161636,1.3097749
3374,Female/IMD4/Advanced,2018,0.49964666,4.0808001,5.4486299,8.5888004,4.8649225,3.0060995,4.3650203,2.2461185,0,2.602303
3375,Female/IMD4/Advanced,2019,0.25009051,2.4145083,1.5149066,2.3269274,3.3860323,2.6635573,2.0728998,1.0913397,0.83894026,3.7926676
3376,Female/IMD4/Advanced,2020,0.18758987,2.441752,2.7067728,3.121577,2.7974722,2.9237971,4.3651142,1.0784985,0.83454341,1.2519091
3377,Female/IMD4/Advanced,2021,0.1284211,0.74795246,2.9592803,3.373601,1.584289,2.0829737,2.2964661,2.7311957,2.458694,0
3378,Female/IMD4/Advanced,2022,0,0,0,0,0,0,0,0,0,0
3379,Female/IMD4/Advanced,2023,0,0,0,0,0,0,0,0,0,0
3380,,,,,,,,,,,,
3381,Female/IMD5/Early,All Years,,,,,,,,,,
3382,Female/IMD5/Early,2016,0.16117111,0.47134238,0.81597573,0.60894477,0,0.33767471,0.8917504,0,0.83989853,0
3383,Female/IMD5/Early,2017,0.16187632,1.4081433,0.26444253,0.6052866,0,0.91699374,0.43945807,0.55606526,1.6538494,0
3384,Female/IMD5/Early,2018,0.064900823,0.94163954,1.031683,1.1921793,0.60066551,0.87450552,0.42302078,0.53966832,1.6320934,0
3385,Female/IMD5/Early,2019,0.58560789,1.8962604,2.511471,4.1012058,4.9076743,1.9991717,1.6094701,0.52247971,0,1.2087221
3386,Female/IMD5/Early,2020,0.26039597,1.9211465,3.9101067,2.8648124,3.4235384,1.4124213,2.2988064,1.5475005,0,0
3387,Female/IMD5/Early,2021,0.26547223,2.1930039,4.412035,3.942718,2.2091706,2.0039852,2.5585823,0.52253431,0,0
3388,Female/IMD5/Early,2022,0,0,0,0,0,0,0,0,0,0
3389,Female/IMD5/Early,2023,0,0,0,0,0,0,0,0,0,0
3390,,,,,,,,,,,,
3391,Female/IMD5/Advanced,All Years,,,,,,,,,,
3392,Female/IMD5/Advanced,2016,0.290108,2.8280542,3.5358949,4.2626133,3.5631568,2.0260482,2.6752512,2.2749765,0.83989853,1.2975554
3393,Female/IMD5/Advanced,2017,0.22662684,3.9897394,2.9088678,3.0264328,3.1962993,3.9736395,3.5156646,1.1121305,0.82692468,1.2691643
3394,Female/IMD5/Advanced,2018,0.35695451,4.4727879,5.4163356,3.8745828,3.6039932,2.6235166,2.9611456,0.53966832,1.6320934,1.258194
3395,Female/IMD5/Advanced,2019,0.065067545,0.23703255,1.2557355,2.6364896,2.4538372,1.1423838,2.8165727,0,1.6024998,0
3396,Female/IMD5/Advanced,2020,0.097648494,0.48028663,2.199435,2.5783312,2.1786153,2.2598743,1.9156721,2.063334,1.5806029,0
3397,Female/IMD5/Advanced,2021,0.2322882,1.4620025,2.4511306,1.4081136,2.2091706,2.8628359,2.1930707,1.0450686,2.3167634,0
3398,Female/IMD5/Advanced,2022,0,0,0,0,0,0,0,0,0,0
3399,Female/IMD5/Advanced,2023,0,0,0,0,0,0,0,0,0,0
3400,,,,,,,,,,,,
3401,Male/IMD1/Emergency route,All Years,,,,,,,,,,
3402,Male/IMD1/Emergency route,2016,0.15305224,1.1658034,2.3682013,1.2246448,2.2150061,1.8516004,2.4624476,2.4079559,2.2306988,0
3403,Male/IMD1/Emergency route,2017,0.076185197,0.86468041,3.2781727,2.7897005,5.0126457,2.2875836,3.2978268,1.1890889,0,4.7406845
3404,Male/IMD1/Emergency route,2018,0.12649898,1.1410413,1.9174597,2.716495,2.2989035,3.2834971,2.4614778,2.3364487,2.1694798,0
3405,Male/IMD1/Emergency route,2019,0,0,0,0,0,0,0,0,0,0
3406,Male/IMD1/Emergency route,2020,0,0,0,0,0,0,0,0,0,0
3407,Male/IMD1/Emergency route,2021,0,0,0,0,0,0,0,0,0,0
3408,Male/IMD1/Emergency route,2022,0.1288335,1.7076454,1.7942423,4.540628,4.9205112,4.9203181,3.7444489,3.8707681,0,0
3409,Male/IMD1/Emergency route,2023,0.051533401,0.85382271,1.7942423,4.8899074,3.1312344,1.6401061,2.995559,1.290256,7.8041673,0
3410,,,,,,,,,,,,
3411,Male/IMD1/Non-emergency route,All Years,,,,,,,,,,
3412,Male/IMD1/Non-emergency route,2016,1.6070485,24.773325,31.463243,32.248978,31.453089,26.539606,13.133054,9.6318235,8.9227953,4.9169044
3413,Male/IMD1/Non-emergency route,2017,1.3459384,19.88765,29.503553,29.09259,32.354347,22.30394,15.664677,13.079978,2.1890938,4.7406845
3414,Male/IMD1/Non-emergency route,2018,1.4673882,20.824003,33.555546,36.478645,31.265087,28.456976,20.512316,21.028038,2.1694798,9.3361969
3415,Male/IMD1/Non-emergency route,2019,0,0,0,0,0,0,0,0,0,0
3416,Male/IMD1/Non-emergency route,2020,0,0,0,0,0,0,0,0,0,0
3417,Male/IMD1/Non-emergency route,2021,0,0,0,0,0,0,0,0,0,0
3418,Male/IMD1/Non-emergency route,2022,1.2883351,15.368809,22.727068,34.92791,27.733791,28.428505,16.475574,14.192816,7.8041673,5.0448995
3419,Male/IMD1/Non-emergency route,2023,1.3141017,15.368809,22.428028,31.784397,37.127495,26.241697,22.466694,18.063583,2.6013892,0
3420,,,,,,,,,,,,
3421,Male/IMD2/Emergency route,All Years,,,,,,,,,,
3422,Male/IMD2/Emergency route,2016,0.1539617,0.81384844,1.8869289,2.6049418,1.1410879,3.0476346,2.0523906,0,0,0
3423,Male/IMD2/Emergency route,2017,0.076726459,1.3414032,0.9128502,3.2757885,1.9778012,1.3963295,2.0347121,1.9458092,0,0
3424,Male/IMD2/Emergency route,2018,0.12741236,1.6003201,1.7732645,1.0680033,1.2039973,1.3355296,1.9890338,1.8984518,0,0
3425,Male/IMD2/Emergency route,2019,0,0,0,0,0,0,0,0,0,0
3426,Male/IMD2/Emergency route,2020,0,0,0,0,0,0,0,0,0,0
3427,Male/IMD2/Emergency route,2021,0,0,0,0,0,0,0,0,0,0
3428,Male/IMD2/Emergency route,2022,0.13530134,0.54545105,1.6716025,2.2503264,2.7920706,2.2710137,3.9959357,3.8091609,0,0
3429,Male/IMD2/Emergency route,2023,0.10824107,1.9090787,2.2288034,1.2859007,2.7920706,1.3626082,2.8542397,0.95229024,0,3.628052
3430,,,,,,,,,,,,
3431,Male/IMD2/Non-emergency route,All Years,,,,,,,,,,
3432,Male/IMD2/Non-emergency route,2016,1.1803731,16.548252,24.215588,28.282227,21.300308,16.254051,18.471516,12.925035,15.990619,0
3433,Male/IMD2/Non-emergency route,2017,1.1764724,18.779646,20.691271,29.846075,27.293655,18.152285,9.4953232,8.7561417,3.472584,7.5503039
3434,Male/IMD2/Non-emergency route,2018,0.78995663,15.203041,24.234615,28.83609,19.263956,18.697414,16.575281,11.390711,12.081255,0
3435,Male/IMD2/Non-emergency route,2019,0,0,0,0,0,0,0,0,0,0
3436,Male/IMD2/Non-emergency route,2020,0,0,0,0,0,0,0,0,0,0
3437,Male/IMD2/Non-emergency route,2021,0,0,0,0,0,0,0,0,0,0
3438,Male/IMD2/Non-emergency route,2022,0.83886826,14.999905,20.895031,21.538837,28.319572,20.893326,17.696285,16.188934,8.8367329,7.256104
3439,Male/IMD2/Non-emergency route,2023,0.92004907,13.636277,25.074038,31.826044,25.527502,27.706367,18.267134,12.379773,10.604079,7.256104
3440,,,,,,,,,,,,
3441,Male/IMD3/Emergency route,All Years,,,,,,,,,,
3442,Male/IMD3/Emergency route,2016,0.056294974,0.76787025,1.7437755,0.66802055,1.2852314,1.6451765,0.57013518,0,0,0
3443,Male/IMD3/Emergency route,2017,0,1.0126505,1.1282066,1.9662333,1.3495277,0.37597519,1.1237659,0,0,0
3444,Male/IMD3/Emergency route,2018,0.084159337,1.2668748,1.376652,1.6045802,1.7286801,2.5165644,1.6326975,0,4.1784477,0
3445,Male/IMD3/Emergency route,2019,0,0,0,0,0,0,0,0,0,0
3446,Male/IMD3/Emergency route,2020,0,0,0,0,0,0,0,0,0,0
3447,Male/IMD3/Emergency route,2021,0,0,0,0,0,0,0,0,0,0
3448,Male/IMD3/Emergency route,2022,0.088906825,0.79840106,0.2599631,1.4636574,1.0521848,1.1263121,1.3273925,0.73700112,0,2.7782409
3449,Male/IMD3/Emergency route,2023,0.088906825,1.3306684,2.3396678,2.0491204,1.7536415,0.37543738,0.88492835,0,2.5515087,5.5564818
3450,,,,,,,,,,,,
3451,Male/IMD3/Non-emergency route,All Years,,,,,,,,,,
3452,Male/IMD3/Non-emergency route,2016,1.266637,12.541881,25.866003,23.714729,20.88501,15.629177,11.402703,8.1193876,5.8432546,6.4092293
3453,Male/IMD3/Non-emergency route,2017,1.7159525,16.961897,19.179512,19.662333,20.242914,21.806561,11.237659,7.1261163,5.6566687,3.0841353
3454,Male/IMD3/Non-emergency route,2018,1.4868149,14.188997,24.229074,21.501373,20.052691,12.942331,17.959673,12.985525,15.320974,8.9868793
3455,Male/IMD3/Non-emergency route,2019,0,0,0,0,0,0,0,0,0,0
3456,Male/IMD3/Non-emergency route,2020,0,0,0,0,0,0,0,0,0,0
3457,Male/IMD3/Non-emergency route,2021,0,0,0,0,0,0,0,0,0,0
3458,Male/IMD3/Non-emergency route,2022,1.21506,18.363224,22.876751,28.102222,26.65535,16.143808,14.158854,10.318016,3.8272629,11.112964
3459,Male/IMD3/Non-emergency route,2023,1.0076107,16.500288,16.8976,28.102222,27.707535,18.77187,19.910887,10.318016,7.6545258,5.5564818
3460,,,,,,,,,,,,
3461,Male/IMD4/Emergency route,All Years,,,,,,,,,,
3462,Male/IMD4/Emergency route,2016,0.030445987,0.74891406,0.56316292,0.32103965,1.7978605,0.75373286,3.1536124,0,0,0
3463,Male/IMD4/Emergency route,2017,0,0.24769029,1.371776,1.8953873,0.6363104,1.0267045,2.0703185,0.71922785,0,0
3464,Male/IMD4/Emergency route,2018,0.12204834,0.4958854,1.8722835,1.8632152,1.63709,1.3088149,1.4978805,0,1.2566129,2.7526977
3465,Male/IMD4/Emergency route,2019,0,0,0,0,0,0,0,0,0,0
3466,Male/IMD4/Emergency route,2020,0,0,0,0,0,0,0,0,0,0
3467,Male/IMD4/Emergency route,2021,0,0,0,0,0,0,0,0,0,0
3468,Male/IMD4/Emergency route,2022,0.031990819,1.3158553,1.5264301,0.85465944,3.0081923,1.3873714,0.78752559,1.3139914,2.1921651,0
3469,Male/IMD4/Emergency route,2023,0.12796327,1.0526842,2.0352402,1.7093189,1.3369744,1.0405285,1.5750512,3.2849784,1.0960826,0
3470,,,,,,,,,,,,
3471,Male/IMD4/Non-emergency route,All Years,,,,,,,,,,
3472,Male/IMD4/Non-emergency route,2016,1.3091775,16.725748,17.458052,20.546537,18.27825,16.95899,13.140052,10.360164,5.3730941,2.9649835
3473,Male/IMD4/Non-emergency route,2017,1.5253767,16.842939,24.143257,26.219524,19.725622,15.400569,15.527388,14.384557,2.594202,5.6924915
3474,Male/IMD4/Non-emergency route,2018,1.1289471,17.355989,21.664995,22.358582,24.228931,20.613834,7.4894023,11.832507,3.7698388,2.7526977
3475,Male/IMD4/Non-emergency route,2019,0,0,0,0,0,0,0,0,0,0
3476,Male/IMD4/Non-emergency route,2020,0,0,0,0,0,0,0,0,0,0
3477,Male/IMD4/Non-emergency route,2021,0,0,0,0,0,0,0,0,0,0
3478,Male/IMD4/Non-emergency route,2022,0.86375207,11.053185,18.825972,23.075806,27.407974,16.648457,12.206647,9.8549356,4.3843303,0
3479,Male/IMD4/Non-emergency route,2023,1.0876877,13.948066,20.097998,24.785124,21.725834,19.423201,13.387935,9.8549356,5.480413,7.3831615
3480,,,,,,,,,,,,
3481,Male/IMD5/Emergency route,All Years,,,,,,,,,,
3482,Male/IMD5/Emergency route,2016,0.095653504,0.97899562,1.11844,0.64095169,1.4837676,1.1108314,1.5449901,1.4056196,3.7498593,0
3483,Male/IMD5/Emergency route,2017,0.064086109,0.73263651,1.0906999,0.95083243,0.63262713,0.3343274,1.0146824,0,0,0
3484,Male/IMD5/Emergency route,2018,0.032130238,0.49024293,0.79995304,0.93466389,2.2964449,1.2755957,0.97534806,0.66078132,0,5.0542064
3485,Male/IMD5/Emergency route,2019,0,0,0,0,0,0,0,0,0,0
3486,Male/IMD5/Emergency route,2020,0,0,0,0,0,0,0,0,0,0
3487,Male/IMD5/Emergency route,2021,0,0,0,0,0,0,0,0,0,0
3488,Male/IMD5/Emergency route,2022,0.099430233,1.283697,1.2759496,0.57166052,1.3394592,0.67955095,0.74918431,0.6262368,0.99171913,0
3489,Male/IMD5/Emergency route,2023,0.099430233,0.25673941,1.5311395,0.28583026,2.0091887,2.0386529,1.1237764,0.6262368,1.9834383,2.2133198
3490,,,,,,,,,,,,
3491,Male/IMD5/Non-emergency route,All Years,,,,,,,,,,
3492,Male/IMD5/Non-emergency route,2016,1.2434956,15.174433,21.25036,21.151405,16.618196,10.36776,11.844924,6.3252883,8.7496719,5.4764514
3493,Male/IMD5/Non-emergency route,2017,1.3458084,12.454821,18.269222,19.650537,12.968856,14.376079,7.6101184,6.1436801,4.8058438,5.2360134
3494,Male/IMD5/Non-emergency route,2018,0.99603736,15.932896,18.132269,28.039917,20.668003,12.437057,11.216503,7.2685943,2.3262305,0
3495,Male/IMD5/Non-emergency route,2019,0,0,0,0,0,0,0,0,0,0
3496,Male/IMD5/Non-emergency route,2020,0,0,0,0,0,0,0,0,0,0
3497,Male/IMD5/Non-emergency route,2021,0,0,0,0,0,0,0,0,0,0
3498,Male/IMD5/Non-emergency route,2022,0.89487207,13.35045,23.732662,22.580589,18.082699,19.367203,11.237765,8.1410789,5.950315,2.2133198
3499,Male/IMD5/Non-emergency route,2023,0.92801547,11.039795,20.160004,23.723911,28.128641,19.706978,13.485318,10.019789,9.9171915,0
3500,,,,,,,,,,,,
3501,Female/IMD1/Emergency route,All Years,,,,,,,,,,
3502,Female/IMD1/Emergency route,2016,0.025748225,0.57221824,0.67165256,1.2191107,0,2.246068,1.3381327,0.85128117,0,0
3503,Female/IMD1/Emergency route,2017,0.025641585,0,0.97454172,1.1859583,1.3340508,0.52448285,0.67735076,0.85393453,0,1.9627856
3504,Female/IMD1/Emergency route,2018,0.05114612,0.28042233,0.31511149,1.1500378,0.4491919,1.0125916,2.0371578,0,0,0
3505,Female/IMD1/Emergency route,2019,0,0,0,0,0,0,0,0,0,0
3506,Female/IMD1/Emergency route,2020,0,0,0,0,0,0,0,0,0,0
3507,Female/IMD1/Emergency route,2021,0,0,0,0,0,0,0,0,0,0
3508,Female/IMD1/Emergency route,2022,0.076266035,0.83090752,0.29128107,1.0282036,2.1637435,0.5070017,0.62988156,0,1.4341441,0
3509,Female/IMD1/Emergency route,2023,0.076266035,0.27696919,0.58256215,1.7136728,1.298246,1.0140034,0,2.7496953,1.4341441,2.1029167
3510,,,,,,,,,,,,
3511,Female/IMD1/Non-emergency route,,,,,,,,,,,
3512,Female/IMD1/Non-emergency route,,0.56646091,7.724946,8.3956575,8.9401455,13.820387,7.861238,6.0215974,4.2564058,0,1.9492418
3513,Female/IMD1/Non-emergency route,,0.53847325,5.9352212,6.4969449,13.045541,10.227722,5.7693114,8.8055601,3.4157381,3.7895534,1.9627856
3514,Female/IMD1/Non-emergency route,,0.58818036,6.4497132,9.4533443,11.117032,11.229797,11.138507,7.4695783,5.9389982,1.276031,4.0136466
3515,Female/IMD1/Non-emergency route,,0,0,0,0,0,0,0,0,0,0
3516,Female/IMD1/Non-emergency route,,0,0,0,0,0,0,0,0,0,0
3517,Female/IMD1/Non-emergency route,,0,0,0,0,0,0,0,0,0,0
3518,Female/IMD1/Non-emergency route,,0.61012828,6.9242296,9.0297136,10.967505,12.116963,9.6330318,4.4091711,5.4993906,2.8682883,4.2058334
3519,Female/IMD1/Non-emergency route,,0.55928427,5.5393834,7.8645892,7.5401597,12.549712,7.0980239,6.9286976,4.5828252,7.1707206,0
3520,,,,,,,,,,,,
3521,Female/IMD2/Emergency route,,,,,,,,,,,
3522,Female/IMD2/Emergency route,,0.026539313,0.2669507,0.30833554,0.71892536,0.36035776,0,0,0.72840637,0,1.5875788
3523,Female/IMD2/Emergency route,,0,0,0.29875094,0,0,0,0,0,2.1055291,0
3524,Female/IMD2/Emergency route,,0.052886996,0,0.57928365,0,0,0,0.56479305,0.71311414,1.0609742,3.2252343
3525,Female/IMD2/Emergency route,,0,0,0,0,0,0,0,0,0,0
3526,Female/IMD2/Emergency route,,0,0,0,0,0,0,0,0,0,0
3527,Female/IMD2/Emergency route,,0,0,0,0,0,0,0,0,0,0
3528,Female/IMD2/Emergency route,,0,0,1.0765073,0.31225508,0.37808612,0.41284952,0.97798079,0,0,0
3529,Female/IMD2/Emergency route,,0.05396577,0.79452306,1.0765073,0.93676525,0,0.82569903,0.97798079,0,0,0
3530,,,,,,,,,,,,
3531,Female/IMD2/Non-emergency route,,,,,,,,,,,
3532,Female/IMD2/Non-emergency route,,0.45116833,5.0720634,5.2417045,8.9865665,4.3242931,7.3505764,4.6078172,3.6420319,3.1650243,4.7627363
3533,Female/IMD2/Non-emergency route,,0.42383444,3.9585879,5.3775167,8.7673769,7.8378096,6.379694,4.0162487,0.72296649,2.1055291,1.5998209
3534,Female/IMD2/Non-emergency route,,0.63464397,5.5135474,8.3996134,9.5918989,8.7357807,5.2980995,4.5183444,3.5655708,1.0609742,1.6126171
